timestamp,value1,value2,value3,value4,value5
1744680974114,156157,231,273,129,325
1744680974114,,231,274,128,324
1744680974114,157,233,276,129,326
1744680974115,158,230,273,130,324
1744680974134,155,229,275,131,322
1744680974134,156,230,274,128,325
1744680974134,158,229,275,129,323
1744680974134,158,231,276,128,323
1744680974152,155,233,274,130,323
1744680974152,155,230,274,129,325
1744680974166,157,229,273,128,324
1744680974166,157,230,275,128,322
1744680974184,155,230,276,130,325
1744680974201,158,230,275,128,323
1744680974201,157,230,273,128,325
1744680974216,158,230,273,128,323
1744680974233,156,230,274,129,323
1744680974285,155,229,275,129,323
1744680974304,157,235,277,129,323
1744680974325,157,230,274,130,323
1744680974325,156,230,273,129,325
1744680974325,155,230,275,128,326
1744680974325,156,230,272,131,324
1744680974325,155,229,273,128,325
1744680974325,157,231,274,129,324
1744680974325,158,230,274,129,322
1744680974325,158,231,274,129,321
1744680974337,157,231,275,128,323
1744680974337,157,231,273,130,323
1744680974359,155,230,276,129,323
1744680974359,156,232,274,128,325
1744680974380,155,230,274,128,325
1744680974380,157,229,274,128,325
1744680974388,156,229,273,129,323
1744680974405,158,231,274,130,322
1744680974410,156,232,274,130,324
1744680974429,157,229,275,129,324
1744680974429,157,229,274,129,322
1744680974437,157,230,273,129,323
1744680974455,156,228,273,129,322
1744680974460,154,230,272,128,323
1744680974471,157,230,273,129,321
1744680974488,155,230,273,128,323
1744680974488,154,229,273,129,322
1744680974506,158,231,273,130,325
1744680974506,155,229,273,130,323
1744680974523,157,229,275,129,323
1744680974539,156,230,272,129,322
1744680974539,157,229,273,128,325
1744680974556,155,228,272,129,324
1744680974557,155,230,275,128,321
1744680974570,156,230,273,128,323
1744680974605,157,231,272,128,323
1744680974638,156,230,273,128,325
1744680974656,157,228,275,129,322
1744680974656,158,230,272,128,323
1744680974656,157,230,274,129,323
1744680974656,155,230,273,129,320
1744680974656,156,229,273,128,323
1744680974661,157,230,273,129,324
1744680974661,157,231,274,130,323
1744680974674,155,229,273,129,323
1744680974688,156,229,272,129,324
1744680974688,156,229,273,128,322
1744680974706,155,229,272,128,323
1744680974706,158,229,273,128,323
1744680974754,155,232,273,129,322
1744680974754,157,230,273,129,321
1744680974754,155,229,273,128,323
1744680974754,157,230,274,131,322
1744680974771,158,230,274,128,322
1744680974771,155,230,272,128,323
1744680974787,158,230,272,129,323
1744680974787,157,231,274,128,323
1744680974805,157,228,272,128,323
1744680974805,157,229,274,128,324
1744680974837,157,228,272,128,323
1744680974854,157,230,272,128,323
1744680974878,157,231,273,129,321
1744680974878,157,229,274,129,323
1744680974896,158,230,274,129,325
1744680974896,156,229,274,128,322
1744680974896,157,229,274,127,323
1744680974896,158,231,273,129,322
1744680974896,155,230,272,129,322
1744680974915,155,231,274,130,324
1744680974933,155,229,274,129,324
1744680974933,156,230,274,130,323
1744680974950,158,226,272,128,323
1744680974982,157,230,273,129,323
1744680974999,157,229,272,128,324
1744680975032,157,232,273,128,323
1744680975032,156,229,273,129,322
1744680975032,158,231,275,129,323
1744680975032,157,230,274,129,324
1744680975049,157,231,273,128,325
1744680975049,156,231,273,128,323
1744680975049,158,228,273,128,321
1744680975049,155,229,276,129,322
1744680975050,157,229,273,128,322
1744680975066,157,230,273,129,320
1744680975066,158,229,273,128,324
1744680975084,158,230,274,128,323
1744680975100,157,230,275,130,321
1744680975100,156,229,272,128,323
1744680975115,157,230,272,128,323
1744680975116,155,228,274,128,321
1744680975133,158,229,273,128,323
1744680975150,157,228,274,129,322
1744680975150,155,229,273,130,323
1744680975165,158,230,273,128,323
1744680975165,155,229,273,129,323
1744680975182,158,229,274,128,323
1744680975199,155,231,272,128,323
1744680975199,155,227,273,128,322
1744680975215,156,230,273,130,323
1744680975216,157,230,274,128,325
1744680975232,156,230,273,129,324
1744680975250,158,229,273,128,324
1744680975250,158,231,273,128,323
1744680975265,155,232,274,128,323
1744680975265,155,228,274,128,324
1744680975283,157,230,274,129,324
1744680975298,156,228,273,128,322
1744680975298,155,227,273,128,323
1744680975317,158,229,273,130,323
1744680975333,155,230,272,128,325
1744680975386,158,229,273,128,323
1744680975433,159,231,275,130,323
1744680975433,157,230,275,129,325
1744680975433,157,229,272,128,323
1744680975433,157,230,275,130,323
1744680975433,157,230,273,129,323
1744680975433,157,230,274,128,324
1744680975451,155,230,275,128,322
1744680975451,156,230,272,128,323
1744680975451,157,228,273,128,323
1744680975451,157,230,274,129,323
1744680975451,158,229,274,129,321
1744680975451,155,231,274,128,321
1744680975469,157,231,273,128,325
1744680975469,155,230,272,128,323
1744680975489,157,230,275,129,323
1744680975489,157,230,272,128,322
1744680975502,157,229,274,128,322
1744680975519,158,229,273,129,325
1744680975519,157,230,274,128,323
1744680975535,156,229,274,128,322
1744680975551,156,230,272,128,323
1744680975551,156,231,274,128,324
1744680975594,158,227,274,129,323
1744680975622,155,229,273,129,322
1744680975623,155,231,274,128,323
1744680975623,155,230,273,128,323
1744680975645,156,231,275,128,323
1744680975645,157,231,274,129,324
1744680975645,158,231,272,128,325
1744680975645,157,233,275,128,322
1744680975645,158,233,273,128,323
1744680975645,155,231,272,128,323
1744680975659,157,230,273,128,324
1744680975675,157,230,274,128,322
1744680975675,155,230,272,129,323
1744680975710,155,229,273,130,323
1744680975743,156,230,273,128,324
1744680975759,156,231,273,130,324
1744680975759,156,229,272,128,322
1744680975759,156,231,274,128,324
1744680975759,155,228,273,130,323
1744680975759,157,229,274,129,325
1744680975763,157,233,274,128,322
1744680975776,157,231,274,129,322
1744680975776,158,230,274,130,323
1744680975794,157,230,272,128,323
1744680975811,156,230,273,128,322
1744680975811,155,231,275,129,325
1744680975827,157,231,273,129,323
1744680975827,156,231,275,129,323
1744680975843,157,229,272,128,323
1744680975859,157,230,274,129,322
1744680975859,157,230,273,128,324
1744680975878,155,230,273,128,323
1744680975878,158,229,272,128,323
1744680975893,155,228,274,130,323
1744680975910,155,229,275,128,323
1744680975910,155,229,272,128,323
1744680975928,157,229,273,128,323
1744680975928,157,229,273,129,321
1744680975943,157,231,275,128,321
1744680975959,155,229,272,128,323
1744680975959,158,231,273,128,323
1744680975977,155,230,272,129,323
1744680975977,156,230,274,128,324
1744680975994,155,231,274,128,321
1744680976036,158,229,272,128,322
1744680976036,155,230,273,128,323
1744680976036,155,228,273,128,324
1744680976036,156,229,272,128,323
1744680976038,155,232,274,128,322
1744680976074,158,230,275,129,321
1744680976108,154,228,274,128,324
1744680976123,155,227,274,129,323
1744680976140,155,229,272,129,323
1744680976159,155,229,273,129,324
1744680976174,155,230,274,128,323
1744680976201,157,230,273,130,323
1744680976201,157,229,272,128,321
1744680976203,156,229,273,130,320
1744680976222,157,230,273,130,323
1744680976222,157,229,273,128,325
1744680976222,155,230,274,128,323
1744680976222,157,231,274,128,321
1744680976222,153,230,274,129,324
1744680976222,157,230,272,128,322
1744680976222,156,230,272,129,323
1744680976225,154,229,274,129,320
1744680976225,157,229,272,128,321
1744680976237,156,231,273,130,321
1744680976237,156,229,274,128,324
1744680976256,156,230,273,128,323
1744680976259,155,229,272,129,322
1744680976272,154,229,272,128,321
1744680976288,157,228,274,129,324
1744680976288,154,226,272,128,323
1744680976306,156,229,272,128,322
1744680976307,157,229,272,128,323
1744680976323,155,228,273,129,322
1744680976339,158,229,272,129,321
1744680976339,157,227,272,128,323
1744680976355,155,230,273,128,321
1744680976374,157,232,272,128,323
1744680976374,155,229,273,128,322
1744680976387,155,230,273,128,321
1744680976387,156,230,272,128,322
1744680976406,156,230,272,128,322
1744680976406,157,230,273,128,323
1744680976438,157,230,272,128,322
1744680976471,155,229,272,128,323
1744680976504,155,228,275,129,321
1744680976504,155,229,273,129,323
1744680976504,155,229,272,128,322
1744680976504,158,230,273,128,323
1744680976504,158,229,273,130,323
1744680976504,156,230,273,128,322
1744680976505,157,230,273,129,322
1744680976522,155,231,275,128,320
1744680976522,157,230,274,128,324
1744680976537,157,229,272,128,322
1744680976537,157,229,273,129,323
1744680976555,156,231,274,129,323
1744680976572,157,229,273,128,323
1744680976572,157,229,273,130,322
1744680976587,156,229,273,128,322
1744680976587,154,229,273,128,322
1744680976606,158,230,272,128,322
1744680976606,158,230,273,128,324
1744680976621,157,227,273,128,323
1744680976638,155,231,273,130,321
1744680976668,155,229,272,128,323
1744680976668,156,230,273,129,321
1744680976668,155,228,272,128,323
1744680976668,155,231,275,128,321
1744680976687,155,230,274,128,323
1744680976687,155,229,273,128,321
1744680976705,155,228,273,128,322
1744680976705,155,229,273,128,323
1744680976722,155,230,272,128,322
1744680976739,157,231,274,129,321
1744680976739,153,228,273,128,322
1744680976755,156,228,273,130,320
1744680976758,155,229,272,128,322
1744680976771,156,231,272,128,322
1744680976787,155,230,272,128,321
1744680976804,155,227,273,130,322
1744680976839,155,230,273,128,323
1744680976855,155,229,272,128,323
1744680976871,156,229,273,129,323
1744680976871,157,229,272,129,322
1744680976871,157,230,273,128,322
1744680976871,158,231,274,128,325
1744680976871,155,229,273,128,324
1744680976871,157,230,272,130,322
1744680976887,156,230,273,128,322
1744680976903,155,230,272,129,323
1744680976903,157,230,274,128,322
1744680976920,158,230,272,128,321
1744680976920,158,229,272,128,324
1744680976939,157,230,273,129,321
1744680976939,155,229,272,129,321
1744680976954,156,229,272,128,323
1744680976957,155,229,274,129,325
1744680976972,157,227,272,128,322
1744680976988,155,231,272,128,322
1744680976988,155,229,272,128,324
1744680977004,154,227,274,129,321
1744680977007,154,229,273,129,323
1744680977022,155,229,272,129,321
1744680977039,155,229,273,129,321
1744680977039,155,229,272,129,323
1744680977054,156,229,272,129,322
1744680977071,154,231,272,130,322
1744680977071,156,228,273,128,325
1744680977088,154,229,273,128,323
1744680977088,155,229,272,128,322
1744680977104,157,228,273,128,322
1744680977107,155,227,273,128,323
1744680977121,158,229,273,128,322
1744680977141,155,229,272,128,322
1744680977142,157,229,273,128,321
1744680977156,155,229,274,128,325
1744680977171,156,228,272,128,322
1744680977204,155,228,272,128,324
1744680977221,156,230,274,128,320
1744680977221,157,230,272,128,323
1744680977221,155,230,273,128,322
1744680977238,155,228,273,128,321
1744680977238,157,228,273,128,321
1744680977238,156,230,274,131,324
1744680977238,155,228,272,128,320
1744680977254,155,228,273,128,322
1744680977271,156,229,273,130,322
1744680977271,156,230,273,128,322
1744680977306,154,230,273,128,323
1744680977322,155,229,273,130,323
1744680977322,155,230,274,128,321
1744680977322,157,229,273,128,323
1744680977322,157,231,273,130,322
1744680977338,155,229,273,128,321
1744680977338,156,229,273,128,323
1744680977356,157,231,272,128,323
1744680977356,157,227,274,128,322
1744680977371,154,228,275,128,323
1744680977387,157,227,272,129,323
1744680977387,155,229,274,128,322
1744680977405,155,229,272,128,323
1744680977405,155,229,273,128,322
1744680977422,156,227,272,128,323
1744680977437,156,229,273,128,323
1744680977437,157,230,272,128,322
1744680977455,156,229,272,128,322
1744680977471,157,230,273,128,322
1744680977471,157,230,273,128,322
1744680977489,157,230,275,129,322
1744680977489,156,230,272,128,324
1744680977505,156,230,272,128,323
1744680977544,155,230,274,128,321
1744680977560,157,227,273,128,323
1744680977588,157,231,274,128,323
1744680977605,149,230,273,130,321
1744680977605,156,229,272,129,324
1744680977605,155,230,274,128,323
1744680977605,156,230,274,129,323
1744680977613,156,229,274,129,322
1744680977613,155,229,272,129,322
1744680977613,156,229,273,128,323
1744680977626,155,230,274,130,321
1744680977626,155,229,274,128,320
1744680977627,157,230,272,128,321
1744680977646,157,230,274,128,323
1744680977646,155,229,273,128,322
1744680977664,157,231,272,129,323
1744680977681,155,229,273,128,322
1744680977681,158,231,272,128,323
1744680977695,155,229,273,128,322
1744680977696,155,230,272,128,321
1744680977712,155,231,273,128,322
1744680977728,157,229,273,128,322
1744680977728,155,230,273,128,322
1744680977745,156,229,273,128,322
1744680977745,158,228,274,128,322
1744680977764,157,228,272,128,322
1744680977779,157,229,272,128,323
1744680977779,155,230,272,128,324
1744680977797,155,228,273,128,323
1744680977797,156,229,273,128,323
1744680977813,155,227,272,128,323
1744680977830,156,227,273,128,322
1744680977830,156,229,272,128,323
1744680977845,154,229,273,128,322
1744680977845,158,229,272,128,323
1744680977862,155,228,274,128,322
1744680977878,157,229,274,128,322
1744680977878,155,229,272,128,322
1744680977913,156,226,274,128,324
1744680977947,157,228,273,128,321
1744680977962,156,229,272,128,322
1744680977978,156,230,272,128,324
1744680977982,158,229,272,128,321
1744680977996,157,230,273,128,321
1744680977996,155,228,272,128,322
1744680977996,155,229,272,128,322
1744680977996,156,230,273,128,322
1744680977996,158,227,272,128,323
1744680978013,157,228,273,128,324
1744680978013,156,232,274,129,321
1744680978013,156,230,274,129,322
1744680978029,157,229,272,128,322
1744680978029,157,229,272,128,322
1744680978045,155,228,273,128,324
1744680978045,158,230,274,129,322
1744680978062,155,229,272,128,322
1744680978079,156,229,273,129,323
1744680978079,155,228,273,128,324
1744680978096,157,229,272,128,323
1744680978096,155,229,274,129,323
1744680978112,156,231,272,128,325
1744680978129,155,229,272,128,322
1744680978129,156,230,273,128,323
1744680978145,156,229,275,128,322
1744680978145,155,228,273,128,323
1744680978163,154,228,274,129,323
1744680978180,156,229,274,129,322
1744680978180,157,230,272,130,324
1744680978195,155,229,273,128,323
1744680978195,155,230,274,128,323
1744680978212,157,229,273,129,322
1744680978231,155,227,273,128,324
1744680978231,156,230,274,131,321
1744680978245,157,229,272,128,322
1744680978281,156,229,274,128,321
1744680978297,156,229,273,128,325
1744680978328,157,228,273,128,322
1744680978328,157,227,274,128,322
1744680978328,155,231,275,128,323
1744680978346,155,231,273,128,322
1744680978346,154,230,274,128,323
1744680978346,156,229,274,129,323
1744680978346,156,229,275,129,320
1744680978346,156,232,275,128,321
1744680978346,157,230,275,128,322
1744680978363,156,230,273,129,325
1744680978378,153,227,274,128,322
1744680978378,155,230,273,128,321
1744680978397,155,229,273,128,322
1744680978401,156,228,272,128,322
1744680978413,157,230,273,128,323
1744680978428,155,229,274,128,322
1744680978428,156,229,273,128,322
1744680978445,155,229,274,128,323
1744680978445,155,231,274,128,321
1744680978461,156,230,272,128,321
1744680978480,156,230,274,129,323
1744680978480,157,230,273,128,322
1744680978496,155,229,273,128,323
1744680978501,156,229,272,128,321
1744680978515,157,230,274,128,323
1744680978515,157,230,274,128,323
1744680978529,156,228,273,129,322
1744680978546,155,229,273,128,323
1744680978546,157,230,274,128,322
1744680978595,156,228,273,129,323
1744680978595,155,230,274,128,324
1744680978595,155,229,274,129,323
1744680978595,157,230,274,128,322
1744680978600,157,230,275,128,323
1744680978626,157,228,273,128,323
1744680978626,156,229,273,130,323
1744680978646,155,228,272,129,322
1744680978680,154,229,273,130,323
1744680978697,157,231,273,121,324
1744680978697,157,229,272,131,323
1744680978697,158,229,273,128,324
1744680978698,157,227,272,128,324
1744680978713,156,229,273,128,323
1744680978713,156,230,274,128,321
1744680978713,157,229,273,128,322
1744680978729,156,230,273,128,323
1744680978730,156,229,273,128,321
1744680978746,154,227,272,128,323
1744680978746,155,229,274,128,322
1744680978765,155,229,273,129,323
1744680978765,157,231,273,128,323
1744680978797,157,229,272,128,323
1744680978828,155,229,273,129,323
1744680978868,157,229,273,128,323
1744680978868,157,229,272,126,323
1744680978868,155,229,272,128,323
1744680978868,156,227,272,128,322
1744680978868,155,229,272,128,321
1744680978868,155,228,272,129,322
1744680978868,154,230,272,129,321
1744680978868,155,230,272,128,323
1744680978887,157,228,272,130,323
1744680978887,155,229,272,129,322
1744680978903,155,229,272,128,321
1744680978921,155,228,272,129,322
1744680978921,156,228,273,128,321
1744680978938,156,229,272,128,322
1744680978938,157,228,272,129,322
1744680978953,156,230,272,128,323
1744680978971,157,227,274,129,323
1744680978971,155,229,273,128,323
1744680978987,156,229,274,128,322
1744680979020,156,227,272,128,323
1744680979037,154,230,273,129,322
1744680979070,157,230,273,128,323
1744680979070,158,229,272,129,322
1744680979070,155,230,272,128,322
1744680979070,157,231,273,129,320
1744680979070,156,229,272,129,322
1744680979086,157,229,272,129,322
1744680979086,156,229,273,129,322
1744680979086,158,226,273,128,323
1744680979091,155,231,273,128,321
