timestamp,sock1,sock2,sock3,sock4,sock5,FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,FSR7
1746049940946,Ã‰4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049940946,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049940963,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049940979,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049940979,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049940996,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941012,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941012,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941030,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941045,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941045,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941063,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941079,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941079,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941095,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941112,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941112,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941129,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941146,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941146,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941162,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941180,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941180,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941196,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941213,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941213,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941230,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941230,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941246,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941262,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941278,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941278,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941295,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941313,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941313,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941329,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941329,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941346,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941363,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941363,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941379,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941395,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941395,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941412,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941429,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941429,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941446,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941462,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941462,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941479,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941495,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941495,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941513,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941528,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941528,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941545,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941563,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941563,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941579,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941596,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941596,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941613,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941629,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941629,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941645,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941663,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941663,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941679,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941696,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941696,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941712,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941729,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941729,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941746,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941762,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941762,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941779,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941779,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941796,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941812,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941812,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941829,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941846,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941846,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941863,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941879,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941879,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941896,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941912,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941912,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941930,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941946,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941946,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941964,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941978,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941978,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049941996,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942012,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942012,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942029,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942045,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942045,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942063,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942079,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942079,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942095,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942112,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942112,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942129,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942146,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942146,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942162,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942179,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942179,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942195,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942213,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942213,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942229,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942246,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942246,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942263,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942279,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942279,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942296,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942312,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942312,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942329,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942345,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942345,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942363,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942363,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942379,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942396,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942396,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942413,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942429,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942429,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942445,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942462,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942462,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942479,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942495,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942495,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942512,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942530,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942530,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942546,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942563,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942563,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942578,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942596,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942596,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942612,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942629,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942629,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942645,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942663,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942663,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942679,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942696,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942696,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942713,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942729,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942729,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942745,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942763,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942763,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942779,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942796,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942796,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942812,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942829,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942829,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942845,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942862,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942862,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942879,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942895,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942895,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942913,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942928,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942928,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942945,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942963,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942963,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942978,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942996,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049942996,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943013,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943013,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943029,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943046,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943046,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943062,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943079,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943079,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943096,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943112,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943112,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943130,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943145,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943145,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943163,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943179,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943179,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943195,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943213,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943213,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943229,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943246,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943246,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943262,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943279,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943279,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943296,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943313,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943313,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943329,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943345,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943345,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943363,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943379,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943379,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943396,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943413,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943413,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943428,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943445,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943445,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943463,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943463,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943479,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943496,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943496,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943513,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943529,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943546,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943546,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943562,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943562,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943579,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943596,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943596,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943612,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943629,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943629,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943647,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943663,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943663,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943680,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943697,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943697,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943713,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943729,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943729,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943746,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943762,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943762,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943779,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943796,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943796,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943813,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943829,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943829,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943846,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943862,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943862,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943879,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943896,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943896,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943912,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943930,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943930,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943945,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943962,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943962,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943980,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943980,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049943996,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944012,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944029,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944029,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944045,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944063,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944063,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944079,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944079,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944096,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944112,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944112,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944129,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944145,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944145,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944162,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944180,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944180,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944196,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944212,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944212,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944229,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944246,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944246,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944262,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944279,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944279,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944296,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944312,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944312,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944330,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944346,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944346,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944363,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944379,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944379,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944396,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944413,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944413,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944429,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944446,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944446,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944462,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944479,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944479,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944496,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944512,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944512,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944529,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944547,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944547,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944562,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944580,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944580,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944595,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944613,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944613,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944629,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944629,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944646,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944662,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944662,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944680,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944696,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944696,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944712,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944729,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944729,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944746,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944762,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944762,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944780,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944796,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746049944796,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
